hip_hop_rnb,word,n,genre,tf,idf,tf_idf
1,game,61,RnB / Hip Hop,4.672825604020162e-4,0,0
1,pain,61,RnB / Hip Hop,4.672825604020162e-4,0,0
1,phone,61,RnB / Hip Hop,4.672825604020162e-4,0,0
1,turned,61,RnB / Hip Hop,4.672825604020162e-4,0,0
1,whatever,61,RnB / Hip Hop,4.672825604020162e-4,0,0
1,an,60,RnB / Hip Hop,4.596221905593602e-4,0,0
1,his,60,RnB / Hip Hop,4.596221905593602e-4,0,0
1,hoo,60,RnB / Hip Hop,4.596221905593602e-4,0,0
1,running,60,RnB / Hip Hop,4.596221905593602e-4,0,0
0,bad,59,Rock / Country,8.682343938546664e-4,0,0
0,better,59,Rock / Country,8.682343938546664e-4,0,0
0,than,59,Rock / Country,8.682343938546664e-4,0,0
0,tonight,59,Rock / Country,8.682343938546664e-4,0,0
1,mmmm,59,RnB / Hip Hop,4.519618207167042e-4,0.6931471805599453,3.1327606175052296e-4
0,own,58,Rock / Country,8.53518556670689e-4,0,0
1,close,58,RnB / Hip Hop,4.443014508740482e-4,0,0
1,fall,58,RnB / Hip Hop,4.443014508740482e-4,0,0
1,free,58,RnB / Hip Hop,4.443014508740482e-4,0,0
1,honey,58,RnB / Hip Hop,4.443014508740482e-4,0,0
1,live,58,RnB / Hip Hop,4.443014508740482e-4,0,0
1,wants,58,RnB / Hip Hop,4.443014508740482e-4,0,0
0,high,57,Rock / Country,8.388027194867116e-4,0,0
0,us,57,Rock / Country,8.388027194867116e-4,0,0
0,yourself,57,Rock / Country,8.388027194867116e-4,0,0
1,afraid,57,RnB / Hip Hop,4.366410810313922e-4,0,0
1,ba,57,RnB / Hip Hop,4.366410810313922e-4,0.6931471805599453,3.026565342335561e-4
1,ho,57,RnB / Hip Hop,4.366410810313922e-4,0,0
1,lil,57,RnB / Hip Hop,4.366410810313922e-4,0.6931471805599453,3.026565342335561e-4
1,run,57,RnB / Hip Hop,4.366410810313922e-4,0,0
1,saw,57,RnB / Hip Hop,4.366410810313922e-4,0,0
0,alive,56,Rock / Country,8.240868823027342e-4,0,0
0,coming,56,Rock / Country,8.240868823027342e-4,0,0
0,waiting,56,Rock / Country,8.240868823027342e-4,0,0
1,crank,56,RnB / Hip Hop,4.289807111887362e-4,0.6931471805599453,2.9734677047507267e-4
1,days,56,RnB / Hip Hop,4.289807111887362e-4,0,0
1,makes,56,RnB / Hip Hop,4.289807111887362e-4,0,0
1,mean,56,RnB / Hip Hop,4.289807111887362e-4,0,0
1,whoa,56,RnB / Hip Hop,4.289807111887362e-4,0,0
0,em,55,Rock / Country,8.093710451187568e-4,0,0
0,into,55,Rock / Country,8.093710451187568e-4,0,0
0,lie,55,Rock / Country,8.093710451187568e-4,0,0
0,living,55,Rock / Country,8.093710451187568e-4,0,0
1,fuck,55,RnB / Hip Hop,4.213203413460802e-4,0,0
1,fuckin,55,RnB / Hip Hop,4.213203413460802e-4,0,0
1,kiss,55,RnB / Hip Hop,4.213203413460802e-4,0,0
0,leave,54,Rock / Country,7.946552079347794e-4,0,0
0,thought,54,Rock / Country,7.946552079347794e-4,0,0
0,you'll,54,Rock / Country,7.946552079347794e-4,0,0
1,cars,54,RnB / Hip Hop,4.136599715034242e-4,0,0
1,crazy,54,RnB / Hip Hop,4.136599715034242e-4,0,0
1,meet,54,RnB / Hip Hop,4.136599715034242e-4,0,0
1,soulja,54,RnB / Hip Hop,4.136599715034242e-4,0.6931471805599453,2.867272429581058e-4
0,heaven,53,Rock / Country,7.79939370750802e-4,0,0
1,enough,53,RnB / Hip Hop,4.059996016607682e-4,0,0
1,he's,53,RnB / Hip Hop,4.059996016607682e-4,0,0
1,sex,53,RnB / Hip Hop,4.059996016607682e-4,0,0
0,myself,52,Rock / Country,7.652235335668246e-4,0,0
0,rise,52,Rock / Country,7.652235335668246e-4,0,0
1,feels,52,RnB / Hip Hop,3.983392318181122e-4,0,0
1,myself,52,RnB / Hip Hop,3.983392318181122e-4,0,0
1,pay,52,RnB / Hip Hop,3.983392318181122e-4,0,0
1,please,52,RnB / Hip Hop,3.983392318181122e-4,0,0
1,pretty,52,RnB / Hip Hop,3.983392318181122e-4,0,0
1,rockstar,52,RnB / Hip Hop,3.983392318181122e-4,0.6931471805599453,2.761077154411389e-4
1,whole,52,RnB / Hip Hop,3.983392318181122e-4,0,0
0,change,51,Rock / Country,7.505076963828472e-4,0,0
0,you've,51,Rock / Country,7.505076963828472e-4,0,0
1,big,51,RnB / Hip Hop,3.9067886197545617e-4,0,0
1,bring,51,RnB / Hip Hop,3.9067886197545617e-4,0,0
1,deep,51,RnB / Hip Hop,3.9067886197545617e-4,0,0
1,girls,51,RnB / Hip Hop,3.9067886197545617e-4,0,0
1,sayin,51,RnB / Hip Hop,3.9067886197545617e-4,0,0
1,she's,51,RnB / Hip Hop,3.9067886197545617e-4,0,0
1,sometimes,51,RnB / Hip Hop,3.9067886197545617e-4,0,0
1,started,51,RnB / Hip Hop,3.9067886197545617e-4,0,0
1,talkin,51,RnB / Hip Hop,3.9067886197545617e-4,0,0
1,two,51,RnB / Hip Hop,3.9067886197545617e-4,0,0
0,forever,50,Rock / Country,7.357918591988698e-4,0,0
0,someone,50,Rock / Country,7.357918591988698e-4,0,0
0,that's,50,Rock / Country,7.357918591988698e-4,0,0
0,you’re,50,Rock / Country,7.357918591988698e-4,0,0
1,along,50,RnB / Hip Hop,3.8301849213280017e-4,0,0
1,check,50,RnB / Hip Hop,3.8301849213280017e-4,0,0
1,clothes,50,RnB / Hip Hop,3.8301849213280017e-4,0,0
1,fancy,50,RnB / Hip Hop,3.8301849213280017e-4,0.6931471805599453,2.65488187924172e-4
1,matter,50,RnB / Hip Hop,3.8301849213280017e-4,0,0
0,devil,49,Rock / Country,7.210760220148925e-4,0,0
0,he,49,Rock / Country,7.210760220148925e-4,0,0
0,man,49,Rock / Country,7.210760220148925e-4,0,0
0,really,49,Rock / Country,7.210760220148925e-4,0,0
1,ask,49,RnB / Hip Hop,3.7535812229014416e-4,0,0
1,bet,49,RnB / Hip Hop,3.7535812229014416e-4,0,0
1,club,49,RnB / Hip Hop,3.7535812229014416e-4,0,0
1,end,49,RnB / Hip Hop,3.7535812229014416e-4,0,0
1,somebody,49,RnB / Hip Hop,3.7535812229014416e-4,0,0
1,walk,49,RnB / Hip Hop,3.7535812229014416e-4,0,0
1,wings,49,RnB / Hip Hop,3.7535812229014416e-4,0,0
0,break,48,Rock / Country,7.063601848309151e-4,0,0
0,hand,48,Rock / Country,7.063601848309151e-4,0,0
0,rats,48,Rock / Country,7.063601848309151e-4,0.6931471805599453,4.896115705753506e-4
0,said,48,Rock / Country,7.063601848309151e-4,0,0
0,stop,48,Rock / Country,7.063601848309151e-4,0,0
1,hurt,48,RnB / Hip Hop,3.6769775244748816e-4,0,0
1,maybe,48,RnB / Hip Hop,3.6769775244748816e-4,0,0
0,afraid,47,Rock / Country,6.916443476469377e-4,0,0
0,comes,47,Rock / Country,6.916443476469377e-4,0,0
0,fight,47,Rock / Country,6.916443476469377e-4,0,0
0,fire,47,Rock / Country,6.916443476469377e-4,0,0
0,has,47,Rock / Country,6.916443476469377e-4,0,0
0,help,47,Rock / Country,6.916443476469377e-4,0,0
0,town,47,Rock / Country,6.916443476469377e-4,0,0
1,dance,47,RnB / Hip Hop,3.6003738260483216e-4,0,0
1,fine,47,RnB / Hip Hop,3.6003738260483216e-4,0,0
1,gave,47,RnB / Hip Hop,3.6003738260483216e-4,0,0
1,thinkin,47,RnB / Hip Hop,3.6003738260483216e-4,0,0
1,you'd,47,RnB / Hip Hop,3.6003738260483216e-4,0,0
0,looking,46,Rock / Country,6.769285104629602e-4,0,0
0,na,46,Rock / Country,6.769285104629602e-4,0,0
1,hand,46,RnB / Hip Hop,3.5237701276217615e-4,0,0
1,jump,46,RnB / Hip Hop,3.5237701276217615e-4,0,0
1,loving,46,RnB / Hip Hop,3.5237701276217615e-4,0,0
1,new,46,RnB / Hip Hop,3.5237701276217615e-4,0,0
1,part,46,RnB / Hip Hop,3.5237701276217615e-4,0,0
1,shoop,46,RnB / Hip Hop,3.5237701276217615e-4,0.6931471805599453,2.4424913289023824e-4
1,soul,46,RnB / Hip Hop,3.5237701276217615e-4,0,0
1,understand,46,RnB / Hip Hop,3.5237701276217615e-4,0,0
1,whoomp,46,RnB / Hip Hop,3.5237701276217615e-4,0.6931471805599453,2.4424913289023824e-4
1,woah,46,RnB / Hip Hop,3.5237701276217615e-4,0,0
0,born,45,Rock / Country,6.622126732789828e-4,0,0
0,feeling,45,Rock / Country,6.622126732789828e-4,0,0
0,these,45,Rock / Country,6.622126732789828e-4,0,0
1,happy,45,RnB / Hip Hop,3.4471664291952015e-4,0,0
1,head,45,RnB / Hip Hop,3.4471664291952015e-4,0,0
1,lose,45,RnB / Hip Hop,3.4471664291952015e-4,0,0
1,shoo,45,RnB / Hip Hop,3.4471664291952015e-4,0.6931471805599453,2.389393691317548e-4
1,strong,45,RnB / Hip Hop,3.4471664291952015e-4,0,0
1,yuu,45,RnB / Hip Hop,3.4471664291952015e-4,0.6931471805599453,2.389393691317548e-4
0,name,44,Rock / Country,6.474968360950054e-4,0,0
0,sun,44,Rock / Country,6.474968360950054e-4,0,0
0,until,44,Rock / Country,6.474968360950054e-4,0,0
0,ya,44,Rock / Country,6.474968360950054e-4,0,0
1,control,44,RnB / Hip Hop,3.3705627307686415e-4,0,0
1,each,44,RnB / Hip Hop,3.3705627307686415e-4,0,0
1,feelin,44,RnB / Hip Hop,3.3705627307686415e-4,0.6931471805599453,2.3362960537327138e-4
1,okay,44,RnB / Hip Hop,3.3705627307686415e-4,0,0
1,tight,44,RnB / Hip Hop,3.3705627307686415e-4,0,0
1,woman,44,RnB / Hip Hop,3.3705627307686415e-4,0,0
0,far,43,Rock / Country,6.32780998911028e-4,0,0
0,made,43,Rock / Country,6.32780998911028e-4,0,0
0,move,43,Rock / Country,6.32780998911028e-4,0,0
0,sky,43,Rock / Country,6.32780998911028e-4,0,0
0,whoa,43,Rock / Country,6.32780998911028e-4,0,0
1,moving,43,RnB / Hip Hop,3.2939590323420814e-4,0,0
1,oooh,43,RnB / Hip Hop,3.2939590323420814e-4,0.6931471805599453,2.2831984161478795e-4
1,throw,43,RnB / Hip Hop,3.2939590323420814e-4,0,0
0,even,42,Rock / Country,6.180651617270507e-4,0,0
0,other,42,Rock / Country,6.180651617270507e-4,0,0
1,any,42,RnB / Hip Hop,3.2173553339155214e-4,0,0
1,before,42,RnB / Hip Hop,3.2173553339155214e-4,0,0
1,dream,42,RnB / Hip Hop,3.2173553339155214e-4,0,0
1,jerk,42,RnB / Hip Hop,3.2173553339155214e-4,0.6931471805599453,2.230100778563045e-4
1,lost,42,RnB / Hip Hop,3.2173553339155214e-4,0,0
0,hope,41,Rock / Country,6.033493245430733e-4,0,0
0,i’m,41,Rock / Country,6.033493245430733e-4,0,0
0,maybe,41,Rock / Country,6.033493245430733e-4,0,0
1,hands,41,RnB / Hip Hop,3.1407516354889614e-4,0,0
1,roll,41,RnB / Hip Hop,3.1407516354889614e-4,0,0
1,seen,41,RnB / Hip Hop,3.1407516354889614e-4,0,0
1,somethin,41,RnB / Hip Hop,3.1407516354889614e-4,0,0
1,we've,41,RnB / Hip Hop,3.1407516354889614e-4,0,0
1,wit,41,RnB / Hip Hop,3.1407516354889614e-4,0.6931471805599453,2.1770031409782106e-4
0,call,40,Rock / Country,5.886334873590959e-4,0,0
0,dark,40,Rock / Country,5.886334873590959e-4,0,0
0,days,40,Rock / Country,5.886334873590959e-4,0,0
0,enough,40,Rock / Country,5.886334873590959e-4,0,0
0,getting,40,Rock / Country,5.886334873590959e-4,0,0
0,put,40,Rock / Country,5.886334873590959e-4,0,0
0,side,40,Rock / Country,5.886334873590959e-4,0,0
0,walk,40,Rock / Country,5.886334873590959e-4,0,0
1,ass,40,RnB / Hip Hop,3.0641479370624013e-4,0,0
1,break,40,RnB / Hip Hop,3.0641479370624013e-4,0,0
1,don’t,40,RnB / Hip Hop,3.0641479370624013e-4,0,0
1,hair,40,RnB / Hip Hop,3.0641479370624013e-4,0,0
1,i'ma,40,RnB / Hip Hop,3.0641479370624013e-4,0,0
1,kinda,40,RnB / Hip Hop,3.0641479370624013e-4,0,0
1,light,40,RnB / Hip Hop,3.0641479370624013e-4,0,0
1,many,40,RnB / Hip Hop,3.0641479370624013e-4,0,0
1,own,40,RnB / Hip Hop,3.0641479370624013e-4,0,0
1,sure,40,RnB / Hip Hop,3.0641479370624013e-4,0,0
0,cold,39,Rock / Country,5.739176501751185e-4,0,0
0,kiss,39,Rock / Country,5.739176501751185e-4,0,0
0,late,39,Rock / Country,5.739176501751185e-4,0,0
0,road,39,Rock / Country,5.739176501751185e-4,0,0
0,we've,39,Rock / Country,5.739176501751185e-4,0,0
1,anything,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
1,burn,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
1,chance,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
1,drop,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
1,dum,39,RnB / Hip Hop,2.9875442386358413e-4,0.6931471805599453,2.0708078658085416e-4
1,everybody,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
1,forget,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
1,lights,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
1,lonely,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
1,share,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
1,shook,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
1,sing,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
1,tears,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
1,ti,39,RnB / Hip Hop,2.9875442386358413e-4,0.6931471805599453,2.0708078658085416e-4
1,we'll,39,RnB / Hip Hop,2.9875442386358413e-4,0,0
0,bones,38,Rock / Country,5.59201812991141e-4,0.6931471805599453,3.876091600388192e-4
0,they're,38,Rock / Country,5.59201812991141e-4,0,0
0,try,38,Rock / Country,5.59201812991141e-4,0,0
0,without,38,Rock / Country,5.59201812991141e-4,0,0
1,crossroads,38,RnB / Hip Hop,2.910940540209281e-4,0,0
1,die,38,RnB / Hip Hop,2.910940540209281e-4,0,0
1,diggin,38,RnB / Hip Hop,2.910940540209281e-4,0.6931471805599453,2.0177102282237073e-4
1,house,38,RnB / Hip Hop,2.910940540209281e-4,0,0
1,late,38,RnB / Hip Hop,2.910940540209281e-4,0,0
1,listen,38,RnB / Hip Hop,2.910940540209281e-4,0,0
1,should've,38,RnB / Hip Hop,2.910940540209281e-4,0,0
1,t,38,RnB / Hip Hop,2.910940540209281e-4,0,0
1,those,38,RnB / Hip Hop,2.910940540209281e-4,0,0
1,who's,38,RnB / Hip Hop,2.910940540209281e-4,0,0
0,behind,37,Rock / Country,5.444859758071636e-4,0,0
0,song,37,Rock / Country,5.444859758071636e-4,0,0
0,took,37,Rock / Country,5.444859758071636e-4,0,0
0,we'll,37,Rock / Country,5.444859758071636e-4,0,0
0,wide,37,Rock / Country,5.444859758071636e-4,0,0
0,yet,37,Rock / Country,5.444859758071636e-4,0,0
1,bass,37,RnB / Hip Hop,2.834336841782721e-4,0,0
1,cold,37,RnB / Hip Hop,2.834336841782721e-4,0,0
1,didn't,37,RnB / Hip Hop,2.834336841782721e-4,0,0
1,fantasy,37,RnB / Hip Hop,2.834336841782721e-4,0.6931471805599453,1.964612590638873e-4
1,i'd,37,RnB / Hip Hop,2.834336841782721e-4,0,0
1,lean,37,RnB / Hip Hop,2.834336841782721e-4,0,0
1,mi,37,RnB / Hip Hop,2.834336841782721e-4,0.6931471805599453,1.964612590638873e-4
1,sleep,37,RnB / Hip Hop,2.834336841782721e-4,0,0
1,times,37,RnB / Hip Hop,2.834336841782721e-4,0,0
1,went,37,RnB / Hip Hop,2.834336841782721e-4,0,0
1,worth,37,RnB / Hip Hop,2.834336841782721e-4,0,0
0,enemy,36,Rock / Country,5.297701386231863e-4,0,0
0,first,36,Rock / Country,5.297701386231863e-4,0,0
0,o,36,Rock / Country,5.297701386231863e-4,0,0
0,save,36,Rock / Country,5.297701386231863e-4,0,0
0,while,36,Rock / Country,5.297701386231863e-4,0,0
1,boo,36,RnB / Hip Hop,2.757733143356161e-4,0.6931471805599453,1.9115149530540384e-4
1,bottom,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,eye,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,found,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,i’m,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,lookin,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,minute,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,nice,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,pop,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,projects,36,RnB / Hip Hop,2.757733143356161e-4,0.6931471805599453,1.9115149530540384e-4
1,road,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,shame,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,sun,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,thinking,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,tryna,36,RnB / Hip Hop,2.757733143356161e-4,0,0
1,very,36,RnB / Hip Hop,2.757733143356161e-4,0,0
0,done,35,Rock / Country,5.150543014392089e-4,0,0
0,falling,35,Rock / Country,5.150543014392089e-4,0,0
0,going,35,Rock / Country,5.150543014392089e-4,0,0
0,line,35,Rock / Country,5.150543014392089e-4,0,0
0,ooh,35,Rock / Country,5.150543014392089e-4,0,0
0,perfect,35,Rock / Country,5.150543014392089e-4,0,0
0,remember,35,Rock / Country,5.150543014392089e-4,0,0
0,safe,35,Rock / Country,5.150543014392089e-4,0,0
1,dem,35,RnB / Hip Hop,2.681129444929601e-4,0.6931471805599453,1.858417315469204e-4
1,doop,35,RnB / Hip Hop,2.681129444929601e-4,0.6931471805599453,1.858417315469204e-4
1,drive,35,RnB / Hip Hop,2.681129444929601e-4,0,0
1,guess,35,RnB / Hip Hop,2.681129444929601e-4,0,0
1,hop,35,RnB / Hip Hop,2.681129444929601e-4,0,0
1,left,35,RnB / Hip Hop,2.681129444929601e-4,0,0
1,since,35,RnB / Hip Hop,2.681129444929601e-4,0,0
1,waiting,35,RnB / Hip Hop,2.681129444929601e-4,0,0
1,ways,35,RnB / Hip Hop,2.681129444929601e-4,0,0
0,hands,34,Rock / Country,5.003384642552315e-4,0,0
0,lies,34,Rock / Country,5.003384642552315e-4,0,0
0,new,34,Rock / Country,5.003384642552315e-4,0,0
0,room,34,Rock / Country,5.003384642552315e-4,0,0
0,sleep,34,Rock / Country,5.003384642552315e-4,0,0
1,comin,34,RnB / Hip Hop,2.604525746503041e-4,0,0
1,dreaming,34,RnB / Hip Hop,2.604525746503041e-4,0,0
1,goin,34,RnB / Hip Hop,2.604525746503041e-4,0,0
1,next,34,RnB / Hip Hop,2.604525746503041e-4,0,0
1,once,34,RnB / Hip Hop,2.604525746503041e-4,0,0
1,open,34,RnB / Hip Hop,2.604525746503041e-4,0,0
1,pray,34,RnB / Hip Hop,2.604525746503041e-4,0,0
1,step,34,RnB / Hip Hop,2.604525746503041e-4,0,0
0,beautiful,33,Rock / Country,4.856226270712541e-4,0,0
0,breaking,33,Rock / Country,4.856226270712541e-4,0,0
0,goodbye,33,Rock / Country,4.856226270712541e-4,0,0
0,lights,33,Rock / Country,4.856226270712541e-4,0,0
0,real,33,Rock / Country,4.856226270712541e-4,0,0
0,truth,33,Rock / Country,4.856226270712541e-4,0,0
0,wash,33,Rock / Country,4.856226270712541e-4,0,0
0,whiskey,33,Rock / Country,4.856226270712541e-4,0.6931471805599453,3.366079547705535e-4
0,words,33,Rock / Country,4.856226270712541e-4,0,0
1,belong,33,RnB / Hip Hop,2.527922048076481e-4,0,0
1,car,33,RnB / Hip Hop,2.527922048076481e-4,0,0
1,floor,33,RnB / Hip Hop,2.527922048076481e-4,0,0
1,getting,33,RnB / Hip Hop,2.527922048076481e-4,0,0
1,high,33,RnB / Hip Hop,2.527922048076481e-4,0,0
1,probably,33,RnB / Hip Hop,2.527922048076481e-4,0,0
1,smile,33,RnB / Hip Hop,2.527922048076481e-4,0,0
1,trying,33,RnB / Hip Hop,2.527922048076481e-4,0,0
0,dead,32,Rock / Country,4.709067898872767e-4,0,0
0,dream,32,Rock / Country,4.709067898872767e-4,0,0
0,mama,32,Rock / Country,4.709067898872767e-4,0,0
0,sign,32,Rock / Country,4.709067898872767e-4,0,0
0,their,32,Rock / Country,4.709067898872767e-4,0,0
0,wake,32,Rock / Country,4.709067898872767e-4,0,0
0,would,32,Rock / Country,4.709067898872767e-4,0,0
1,doin,32,RnB / Hip Hop,2.451318349649921e-4,0,0
1,freak,32,RnB / Hip Hop,2.451318349649921e-4,0,0
1,low,32,RnB / Hip Hop,2.451318349649921e-4,0,0
1,save,32,RnB / Hip Hop,2.451318349649921e-4,0,0
1,scrub,32,RnB / Hip Hop,2.451318349649921e-4,0.6931471805599453,1.699124402714701e-4
1,set,32,RnB / Hip Hop,2.451318349649921e-4,0,0
1,song,32,RnB / Hip Hop,2.451318349649921e-4,0,0
1,spy,32,RnB / Hip Hop,2.451318349649921e-4,0.6931471805599453,1.699124402714701e-4
1,wait,32,RnB / Hip Hop,2.451318349649921e-4,0,0
0,blue,31,Rock / Country,4.561909527032993e-4,0,0
0,eh,31,Rock / Country,4.561909527032993e-4,0,0
0,found,31,Rock / Country,4.561909527032993e-4,0,0
0,hell,31,Rock / Country,4.561909527032993e-4,0,0
0,home,31,Rock / Country,4.561909527032993e-4,0,0
0,matter,31,Rock / Country,4.561909527032993e-4,0,0
0,meant,31,Rock / Country,4.561909527032993e-4,0,0
0,reason,31,Rock / Country,4.561909527032993e-4,0,0
0,standing,31,Rock / Country,4.561909527032993e-4,0,0
0,wanted,31,Rock / Country,4.561909527032993e-4,0,0
1,biggie,31,RnB / Hip Hop,2.374714651223361e-4,0.6931471805599453,1.6460267651298666e-4
1,eh,31,RnB / Hip Hop,2.374714651223361e-4,0,0
1,has,31,RnB / Hip Hop,2.374714651223361e-4,0,0
1,help,31,RnB / Hip Hop,2.374714651223361e-4,0,0
1,joy,31,RnB / Hip Hop,2.374714651223361e-4,0,0
1,makin,31,RnB / Hip Hop,2.374714651223361e-4,0,0
1,must,31,RnB / Hip Hop,2.374714651223361e-4,0,0
1,rain,31,RnB / Hip Hop,2.374714651223361e-4,0,0
1,sorry,31,RnB / Hip Hop,2.374714651223361e-4,0,0
1,street,31,RnB / Hip Hop,2.374714651223361e-4,0,0
1,treat,31,RnB / Hip Hop,2.374714651223361e-4,0,0
0,belong,30,Rock / Country,4.414751155193219e-4,0,0
0,care,30,Rock / Country,4.414751155193219e-4,0,0
0,does,30,Rock / Country,4.414751155193219e-4,0,0
0,might,30,Rock / Country,4.414751155193219e-4,0,0
0,rain,30,Rock / Country,4.414751155193219e-4,0,0
0,round,30,Rock / Country,4.414751155193219e-4,0,0
0,seen,30,Rock / Country,4.414751155193219e-4,0,0
0,should,30,Rock / Country,4.414751155193219e-4,0,0
0,soul,30,Rock / Country,4.414751155193219e-4,0,0
0,sound,30,Rock / Country,4.414751155193219e-4,0,0
0,trust,30,Rock / Country,4.414751155193219e-4,0,0
0,uh,30,Rock / Country,4.414751155193219e-4,0,0
0,war,30,Rock / Country,4.414751155193219e-4,0,0
1,ohh,30,RnB / Hip Hop,2.298110952796801e-4,0.6931471805599453,1.5929291275450322e-4
1,remind,30,RnB / Hip Hop,2.298110952796801e-4,0,0
1,words,30,RnB / Hip Hop,2.298110952796801e-4,0,0
0,along,29,Rock / Country,4.267592783353445e-4,0,0
0,black,29,Rock / Country,4.267592783353445e-4,0,0
0,california,29,Rock / Country,4.267592783353445e-4,0.6931471805599453,2.9580699055594095e-4
0,close,29,Rock / Country,4.267592783353445e-4,0,0
0,easy,29,Rock / Country,4.267592783353445e-4,0,0
0,else,29,Rock / Country,4.267592783353445e-4,0,0
0,hail,29,Rock / Country,4.267592783353445e-4,0.6931471805599453,2.9580699055594095e-4
0,knees,29,Rock / Country,4.267592783353445e-4,0,0
0,knew,29,Rock / Country,4.267592783353445e-4,0,0
0,okay,29,Rock / Country,4.267592783353445e-4,0,0
0,old,29,Rock / Country,4.267592783353445e-4,0,0
0,please,29,Rock / Country,4.267592783353445e-4,0,0
0,somebody,29,Rock / Country,4.267592783353445e-4,0,0
0,things,29,Rock / Country,4.267592783353445e-4,0,0
0,together,29,Rock / Country,4.267592783353445e-4,0,0
0,told,29,Rock / Country,4.267592783353445e-4,0,0
1,bills,29,RnB / Hip Hop,2.221507254370241e-4,0,0
1,comes,29,RnB / Hip Hop,2.221507254370241e-4,0,0
1,couldn't,29,RnB / Hip Hop,2.221507254370241e-4,0,0
1,god,29,RnB / Hip Hop,2.221507254370241e-4,0,0
1,lay,29,RnB / Hip Hop,2.221507254370241e-4,0,0
1,looking,29,RnB / Hip Hop,2.221507254370241e-4,0,0
1,mmm,29,RnB / Hip Hop,2.221507254370241e-4,0,0
1,mo,29,RnB / Hip Hop,2.221507254370241e-4,0.6931471805599453,1.5398314899601977e-4
1,romantic,29,RnB / Hip Hop,2.221507254370241e-4,0.6931471805599453,1.5398314899601977e-4
1,searching,29,RnB / Hip Hop,2.221507254370241e-4,0,0
1,such,29,RnB / Hip Hop,2.221507254370241e-4,0,0
1,telling,29,RnB / Hip Hop,2.221507254370241e-4,0,0
1,thurr,29,RnB / Hip Hop,2.221507254370241e-4,0.6931471805599453,1.5398314899601977e-4
1,until,29,RnB / Hip Hop,2.221507254370241e-4,0,0
1,wanted,29,RnB / Hip Hop,2.221507254370241e-4,0,0
0,become,28,Rock / Country,4.120434411513671e-4,0,0
0,breath,28,Rock / Country,4.120434411513671e-4,0,0
0,fear,28,Rock / Country,4.120434411513671e-4,0,0
0,pull,28,Rock / Country,4.120434411513671e-4,0,0
0,sex,28,Rock / Country,4.120434411513671e-4,0,0
