song,artist,hip_hop_rnb,genre,word,n,song_artist,tf,idf,tf_idf
Angels Fall,Breaking Benjamin,0,Rock / Country,riot,1,Angels Fall - Breaking Benjamin,0.015625,4.808111029984782,0.07512673484351222
Angels Fall,Breaking Benjamin,0,Rock / Country,rise,1,Angels Fall - Breaking Benjamin,0.015625,3.3040336332085074,0.05162552551888293
Angels Fall,Breaking Benjamin,0,Rock / Country,skies,1,Angels Fall - Breaking Benjamin,0.015625,4.402645921876617,0.06879134252932215
Angels Fall,Breaking Benjamin,0,Rock / Country,sky,1,Angels Fall - Breaking Benjamin,0.015625,2.728669488304946,0.04263546075476478
Angels Fall,Breaking Benjamin,0,Rock / Country,stand,1,Angels Fall - Breaking Benjamin,0.015625,2.583487478460448,0.0403669918509445
Angels Fall,Breaking Benjamin,0,Rock / Country,sun,1,Angels Fall - Breaking Benjamin,0.015625,2.668044866488511,0.04168820103888298
Angels Fall,Breaking Benjamin,0,Rock / Country,surrender,1,Angels Fall - Breaking Benjamin,0.015625,3.997180813768453,0.062455950215132075
Angels Fall,Breaking Benjamin,0,Rock / Country,tide,1,Angels Fall - Breaking Benjamin,0.015625,5.501258210544727,0.08595715953976137
Angels Fall,Breaking Benjamin,0,Rock / Country,walked,1,Angels Fall - Breaking Benjamin,0.015625,3.7965101183063017,0.059320470598535964
Angels Fall,Breaking Benjamin,0,Rock / Country,wash,1,Angels Fall - Breaking Benjamin,0.015625,3.8918202981106265,0.06080969215797854
Another Way to Die,Disturbed,0,Rock / Country,agenda's,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,apocalyptic,1,Another Way to Die - Disturbed,0.008620689655172414,5.501258210544727,0.047424639746075234
Another Way to Die,Disturbed,0,Rock / Country,appetites,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,betrayed,1,Another Way to Die - Disturbed,0.008620689655172414,5.501258210544727,0.047424639746075234
Another Way to Die,Disturbed,0,Rock / Country,black,1,Another Way to Die - Disturbed,0.008620689655172414,2.793208009442517,0.024079379391745835
Another Way to Die,Disturbed,0,Rock / Country,cast,1,Another Way to Die - Disturbed,0.008620689655172414,5.501258210544727,0.047424639746075234
Another Way to Die,Disturbed,0,Rock / Country,consequences,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,darker,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,dead,1,Another Way to Die - Disturbed,0.008620689655172414,3.0163515607567266,0.026003030696178677
Another Way to Die,Disturbed,0,Rock / Country,demise,1,Another Way to Die - Disturbed,0.008620689655172414,5.501258210544727,0.047424639746075234
Another Way to Die,Disturbed,0,Rock / Country,deny,1,Another Way to Die - Disturbed,0.008620689655172414,3.3040336332085074,0.028483048562142305
Another Way to Die,Disturbed,0,Rock / Country,destruction,1,Another Way to Die - Disturbed,0.008620689655172414,4.808111029984782,0.04144923301711019
Another Way to Die,Disturbed,0,Rock / Country,devastation,1,Another Way to Die - Disturbed,0.008620689655172414,5.501258210544727,0.047424639746075234
Another Way to Die,Disturbed,0,Rock / Country,devotion,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,don’t,1,Another Way to Die - Disturbed,0.008620689655172414,3.7965101183063017,0.03272853550264053
Another Way to Die,Disturbed,0,Rock / Country,earth,1,Another Way to Die - Disturbed,0.008620689655172414,4.248495242049359,0.03662495898318413
Another Way to Die,Disturbed,0,Rock / Country,eyes,1,Another Way to Die - Disturbed,0.008620689655172414,1.6196944126012895,0.013962882867252497
Another Way to Die,Disturbed,0,Rock / Country,fall,1,Another Way to Die - Disturbed,0.008620689655172414,2.2241134775525504,0.019173392047866812
Another Way to Die,Disturbed,0,Rock / Country,glaciers,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,greed,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,hunger,1,Another Way to Die - Disturbed,0.008620689655172414,5.501258210544727,0.047424639746075234
Another Way to Die,Disturbed,0,Rock / Country,indulgence,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,inside,1,Another Way to Die - Disturbed,0.008620689655172414,1.6945957207744073,0.014608583799779374
Another Way to Die,Disturbed,0,Rock / Country,led,1,Another Way to Die - Disturbed,0.008620689655172414,4.584967478670572,0.039525581712677345
Another Way to Die,Disturbed,0,Rock / Country,lie,1,Another Way to Die - Disturbed,0.008620689655172414,2.793208009442517,0.024079379391745835
Another Way to Die,Disturbed,0,Rock / Country,lives,1,Another Way to Die - Disturbed,0.008620689655172414,4.114963849424837,0.03547382628814514
Another Way to Die,Disturbed,0,Rock / Country,melt,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,mother,1,Another Way to Die - Disturbed,0.008620689655172414,4.402645921876617,0.03795384415410877
Another Way to Die,Disturbed,0,Rock / Country,path,1,Another Way to Die - Disturbed,0.008620689655172414,3.997180813768453,0.03445845529110735
Another Way to Die,Disturbed,0,Rock / Country,plight,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,pollute,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,reason,1,Another Way to Die - Disturbed,0.008620689655172414,2.8622008809294686,0.02467414552525404
Another Way to Die,Disturbed,0,Rock / Country,revealed,1,Another Way to Die - Disturbed,0.008620689655172414,5.501258210544727,0.047424639746075234
Another Way to Die,Disturbed,0,Rock / Country,rooted,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,shadow,1,Another Way to Die - Disturbed,0.008620689655172414,4.402645921876617,0.03795384415410877
Another Way to Die,Disturbed,0,Rock / Country,sign,1,Another Way to Die - Disturbed,0.008620689655172414,3.6294560336431356,0.03128841408313048
Another Way to Die,Disturbed,0,Rock / Country,sky,1,Another Way to Die - Disturbed,0.008620689655172414,2.728669488304946,0.02352301283021505
Another Way to Die,Disturbed,0,Rock / Country,species,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,toll,1,Another Way to Die - Disturbed,0.008620689655172414,6.194405391104672,0.05340004647504028
Another Way to Die,Disturbed,0,Rock / Country,unfold,1,Another Way to Die - Disturbed,0.008620689655172414,5.501258210544727,0.047424639746075234
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,burn,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,3.2499664119382317,0.03693143649929809
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,dancing,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,4.114963849424837,0.04676095283437314
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,eyes,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,1.6196944126012895,0.018405618325014656
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,feeling,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,2.3657639946155773,0.0268836817569952
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,floor,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,2.8271095611181982,0.0321262450127068
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,forbidden,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,6.194405391104672,0.07039097035346219
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,groove,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,4.114963849424837,0.04676095283437314
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,hand,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,2.2823823856765264,0.025936163473596893
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,lights,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,2.8622008809294686,0.03252501001056214
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,lips,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,3.1033629377463563,0.03526548792893587
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,low,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,3.1033629377463563,0.03526548792893587
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,mind,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,1.493925025312256,0.01697642074218473
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,mmm,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,3.3040336332085074,0.03754583674100577
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,moving,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,3.709498741316672,0.04215339478768946
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,ooh,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,1.4494732627414222,0.01647128707660707
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,pass,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,3.1986731175506815,0.036348558153985015
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,rain,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,2.760418186619526,0.031368388484312795
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,skirt,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,5.095793102436563,0.05790673980041549
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,slow,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,2.760418186619526,0.031368388484312795
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,starting,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,4.402645921876617,0.050030067294052474
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,strangers,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,5.501258210544727,0.06251429784709918
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,sugar,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,3.361192047048456,0.038195364171005185
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,thighs,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,4.808111029984782,0.054637625340736164
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,thinking,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,3.0163515607567266,0.03427672228132644
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,thundering,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,6.194405391104672,0.07039097035346219
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,waist,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,4.808111029984782,0.054637625340736164
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,walking,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,3.5553480614894135,0.04040168251692516
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,wall,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,3.8918202981106265,0.04422523066034803
"Any Time, Any Place",Janet Jackson,1,RnB / Hip Hop,yeah,1,"Any Time, Any Place - Janet Jackson",0.011363636363636364,0.5886033248086749,0.006688674145553125
Apocalyptic,Halestorm,0,Rock / Country,animal,1,Apocalyptic - Halestorm,0.009523809523809525,5.095793102436563,0.04853136288034822
Apocalyptic,Halestorm,0,Rock / Country,ass,1,Apocalyptic - Halestorm,0.009523809523809525,2.8985685251003432,0.027605414524765177
Apocalyptic,Halestorm,0,Rock / Country,bed,1,Apocalyptic - Halestorm,0.009523809523809525,3.1498829533812494,0.029998885270297617
Apocalyptic,Halestorm,0,Rock / Country,bite,1,Apocalyptic - Halestorm,0.009523809523809525,4.584967478670572,0.04366635693971974
Apocalyptic,Halestorm,0,Rock / Country,blood,1,Apocalyptic - Halestorm,0.009523809523809525,3.709498741316672,0.035328559441111164
Apocalyptic,Halestorm,0,Rock / Country,break,1,Apocalyptic - Halestorm,0.009523809523809525,2.151354123270122,0.020489086888286878
Apocalyptic,Halestorm,0,Rock / Country,color,1,Apocalyptic - Halestorm,0.009523809523809525,3.997180813768453,0.038068388702556695
Apocalyptic,Halestorm,0,Rock / Country,handprint,1,Apocalyptic - Halestorm,0.009523809523809525,6.194405391104672,0.05899433705813974
Apocalyptic,Halestorm,0,Rock / Country,heels,1,Apocalyptic - Halestorm,0.009523809523809525,4.248495242049359,0.04046185944808914
Apocalyptic,Halestorm,0,Rock / Country,inch,1,Apocalyptic - Halestorm,0.009523809523809525,5.095793102436563,0.04853136288034822
Apocalyptic,Halestorm,0,Rock / Country,leaving,1,Apocalyptic - Halestorm,0.009523809523809525,4.248495242049359,0.04046185944808914
Apocalyptic,Halestorm,0,Rock / Country,lips,1,Apocalyptic - Halestorm,0.009523809523809525,3.1033629377463563,0.029555837502346253
Apocalyptic,Halestorm,0,Rock / Country,neck,1,Apocalyptic - Halestorm,0.009523809523809525,3.6294560336431356,0.034566247939458436
Apocalyptic,Halestorm,0,Rock / Country,paint,1,Apocalyptic - Halestorm,0.009523809523809525,4.584967478670572,0.04366635693971974
Apocalyptic,Halestorm,0,Rock / Country,play,1,Apocalyptic - Halestorm,0.009523809523809525,2.456735772821304,0.023397483550679086
Apocalyptic,Halestorm,0,Rock / Country,press,1,Apocalyptic - Halestorm,0.009523809523809525,4.808111029984782,0.04579153361890269
Apocalyptic,Halestorm,0,Rock / Country,record,1,Apocalyptic - Halestorm,0.009523809523809525,3.997180813768453,0.038068388702556695
Apocalyptic,Halestorm,0,Rock / Country,scratches,1,Apocalyptic - Halestorm,0.009523809523809525,6.194405391104672,0.05899433705813974
Apocalyptic,Halestorm,0,Rock / Country,sex,1,Apocalyptic - Halestorm,0.009523809523809525,3.5553480614894135,0.03386045772847061
Apocalyptic,Halestorm,0,Rock / Country,throw,1,Apocalyptic - Halestorm,0.009523809523809525,3.1986731175506815,0.030463553500482684
Apocalyptic,Halestorm,0,Rock / Country,wall,1,Apocalyptic - Halestorm,0.009523809523809525,3.8918202981106265,0.037064955220101205
Apocalyptic,Halestorm,0,Rock / Country,wear,1,Apocalyptic - Halestorm,0.009523809523809525,3.5553480614894135,0.03386045772847061
Apocalyptic,Halestorm,0,Rock / Country,world,1,Apocalyptic - Halestorm,0.009523809523809525,1.5500144919632997,0.014762042780602854
Are You Ready,Disturbed,0,Rock / Country,blind,1,Are You Ready - Disturbed,0.010752688172043012,3.1033629377463563,0.0333694939542619
Are You Ready,Disturbed,0,Rock / Country,breaking,1,Are You Ready - Disturbed,0.010752688172043012,3.5553480614894135,0.03822954904827327
Are You Ready,Disturbed,0,Rock / Country,education,1,Are You Ready - Disturbed,0.010752688172043012,5.501258210544727,0.059153314091878795
Are You Ready,Disturbed,0,Rock / Country,feel,1,Are You Ready - Disturbed,0.010752688172043012,1.0704414117014134,0.011510122706466812
Are You Ready,Disturbed,0,Rock / Country,focus,1,Are You Ready - Disturbed,0.010752688172043012,5.095793102436563,0.05479347421974799
Are You Ready,Disturbed,0,Rock / Country,heart,1,Are You Ready - Disturbed,0.010752688172043012,1.4670175723923318,0.01577438249884228
Are You Ready,Disturbed,0,Rock / Country,heavy,1,Are You Ready - Disturbed,0.010752688172043012,4.402645921876617,0.047340278729856106
Are You Ready,Disturbed,0,Rock / Country,leave,1,Are You Ready - Disturbed,0.010752688172043012,1.917739272088617,0.020620852388049647
Are You Ready,Disturbed,0,Rock / Country,mental,1,Are You Ready - Disturbed,0.010752688172043012,5.501258210544727,0.059153314091878795
Are You Ready,Disturbed,0,Rock / Country,moving,1,Are You Ready - Disturbed,0.010752688172043012,3.709498741316672,0.03988708323996422
Are You Ready,Disturbed,0,Rock / Country,patrolling,1,Are You Ready - Disturbed,0.010752688172043012,6.194405391104672,0.06660650958177067
Are You Ready,Disturbed,0,Rock / Country,people,1,Are You Ready - Disturbed,0.010752688172043012,2.6390573296152584,0.028376960533497406
Are You Ready,Disturbed,0,Rock / Country,power,1,Are You Ready - Disturbed,0.010752688172043012,3.7965101183063017,0.040822689444153785
Are You Ready,Disturbed,0,Rock / Country,reservations,1,Are You Ready - Disturbed,0.010752688172043012,6.194405391104672,0.06660650958177067
Are You Ready,Disturbed,0,Rock / Country,revelation,1,Are You Ready - Disturbed,0.010752688172043012,6.194405391104672,0.06660650958177067
Are You Ready,Disturbed,0,Rock / Country,savor,1,Are You Ready - Disturbed,0.010752688172043012,6.194405391104672,0.06660650958177067
Are You Ready,Disturbed,0,Rock / Country,searching,1,Are You Ready - Disturbed,0.010752688172043012,3.997180813768453,0.0429804388577253
Are You Ready,Disturbed,0,Rock / Country,shackles,1,Are You Ready - Disturbed,0.010752688172043012,6.194405391104672,0.06660650958177067
Are You Ready,Disturbed,0,Rock / Country,solution,1,Are You Ready - Disturbed,0.010752688172043012,5.501258210544727,0.059153314091878795
Are You Ready,Disturbed,0,Rock / Country,steady,1,Are You Ready - Disturbed,0.010752688172043012,4.114963849424837,0.04424692311209502
Are You Ready,Disturbed,0,Rock / Country,throw,1,Are You Ready - Disturbed,0.010752688172043012,3.1986731175506815,0.03439433459731916
Are You Ready,Disturbed,0,Rock / Country,vision,1,Are You Ready - Disturbed,0.010752688172043012,5.095793102436563,0.05479347421974799
Are You Ready,Disturbed,0,Rock / Country,wanna,1,Are You Ready - Disturbed,0.010752688172043012,1.1639674697122369,0.012515779244217602
Are You Ready,Disturbed,0,Rock / Country,yeah,1,Are You Ready - Disturbed,0.010752688172043012,0.5886033248086749,0.00632906800869543
